,input,prediction,ground_truth
1127,"If a car-less person want to listen to talk radio in private, where might they listen to it? ['(A) trunk ', '(B) bedroom ', '(C) diner ', '(D) space shuttle ', '(",trunk bedroom trunk bedroom trunk bedroom bedroom bedroom bedroom bedroom,bedroom
1128,"Billy was an astronaut. When he looked at the world from space, how did it look? ['(A) diverse ', '(B) round ', '(C) square ', '(D) orange ', '(E) complicated '",diverse diverse diverse diverse diverse diverse diverse diverse diverse diverse,round
1129,"Where is a good place to have a fireplace in a house? ['(A) big house ', '(B) train ', '(C) cabin ', '(D) living room ', '(E) home ']","living room, '(D) living room ', '(E)",living room
1130,"If you own a cat where is the last place you'd want to find it? ['(A) trouble ', ""(B) dog's mouth "", '(C) backyard ', '(D) nature ', '(E) home '",trouble dog's mouth,dog's mouth
1131,"Where would you find a kosher deli along side a number of different places to eat? ['(A) los angeles ', '(B) food court ', '(C) new york city ', '(D) jewish",food court new york city,food court
1132,"What do you do when you're going to market? ['(A) buy food ', '(B) see other people ', '(C) buying vegetables ', '(D) buy a fat pig ', '(E) traveling ","buying vegetables ', '(E) buying a fat pig ',",buy food
1133,"She feared that she had cancer, but upon discovering truth that she hadn't, what was her attitude toward life? ['(A) conclusion ', '(B) pain ', '(C) happiness ', '(D) relief ', '(",happiness relief relief relief relief relief relief relief relief relief,happiness
1134,"What is the feeling of one having fun? ['(A) smiling ', '(B) pleasure ', '(C) hurt ', '(D) injuries ', '(E) laughter ']",laughter pleasure pleasure pleasure pleasure pleasure pleasure pleasure pleasure pleasure,pleasure
1135,"If I keep getting crumbs under my table, what should I put under it? ['(A) conference ', ""(B) neighbor's house "", '(C) rug ', '(D) net ', '(E) card room ']",rug rug rug rug rug rug rug rug rug rug,rug
1136,"Christians believe you will go to heaven if you're what? ['(A) unable to work ', '(B) born again ', '(C) change of color ', '(D) dead ', '(E) no longer exist",born again,born again
1137,"James loved to surf but he wasn't good at it. He would always do what? ['(A) wipe out ', '(B) enjoy yourself ', '(C) start fighting ', '(D) get wet ', '(","get wet ', '(E) start fighting ', '(",wipe out
1138,"Sarah gave her brother a guy to her home. While she was gone, he used it to do what? ['(A) front door ', '(B) turn lock ', '(C) solution to problem ', '(D) install ',","solution to problem ', '(E) solution to problem ', '",open doors
1139,"When did mammoth's live? ['(A) boscage ', '(B) forest ', '(C) prehistory ', '(D) prehistoric times ', '(E) ancient times ']",prehistoric times,ancient times
1140,"After killing people, the murderer went to church after feeling what? ['(A) murder ', '(B) remorse ', '(C) religious ', '(D) retaliation ', '(E) an",remorse,remorse
1141,"What might result in an unsuccessful suicide attempt? ['(A) die ', '(B) interruption ', '(C) bleed ', '(D) hatred ', '(E) dying ']",interruption interruption interruption interruption an attempt of suicide,interruption
1142,"What can happen if you are buying products that someone else does not want you to buy? ['(A) joy ', '(B) disagreements ', '(C) agony ', '(D) pleasure ', '(E) own",disagreements agony,disagreements
1143,"The child was getting many gifts for his birthday, his father reminded him to do what after opening each one? ['(A) show appreciation ', '(B) asking for ', '(C) exchanging ', '(D) say thank ', ",say thank,say thank
1144,"Bob stands in the grass surrounded by trees and nature, where is Bob? ['(A) rest area ', '(B) desert ', '(C) state park ', '(D) fairgrounds ', '(E) soccer game ",rest area rest area rest area rest area rest area rest area rest,state park
1145,"Bart entered his horse into the contest. Where did he do this? ['(A) circus ', '(B) in kentucky ', '(C) western movie ', '(D) central park ', '(E)",circus in kentucky,state fair
1146,"From where does a snowflake form? ['(A) cloud ', '(B) snow storm ', '(C) billow ', '(D) air ', '(E) snowstorm ']","billow ', '(C) snowstorm ', '(D",cloud
1147,"All the power tools like the drill used for fixing cars made for a very loud workplace where? ['(A) basement ', '(B) work shop ', '(C) tool shed ', '(D) repair shop ', '(E)",repair shop basement repair shop basement repair shop repair shop basement repair,repair shop
1148,"Applying for a job can make someone feel what sort of emotion, even if they get it? ['(A) working hard ', '(B) frustration ', '(C) rejection ', '(D) defeat ', '(E)",rejection rejection rejection rejection rejection rejection rejection rejection rejection rejection,stress
1149,"A farmer sees a weasel in the woods, where is the farmer? ['(A) chicken coop ', '(B) beach ', '(C) fairytale ', '(D) great outdoors ', '(",chicken coop,great outdoors
1150,"He picked up the perfect pebble, he planned to skip it across the entire small what? ['(A) manual ', '(B) lake ', '(C) aquarium ', '(D) pond ', '(E) playground ",pond pond pond pond pond,pond
1151,"Traveling from new place to new place is likely to be what? ['(A) going somewhere ', '(B) exhilarating ', '(C) diarrhea ', '(D) relocation ', '(E) exhausting '",relocation relocation relocation relocation relocation relocation relocation relocation relocation relocation,exhilarating
1152,"Turkey only has a small northern part of their country located in part of the what? ['(A) middle east ', '(B) oven ', '(C) balkan peninsula ', '(D) provide meat ', '(E) ",balkan peninsula,balkan peninsula
1153,"Where might someone store a reusable shopping bag? ['(A) supermarket ', '(B) home ', '(C) mart ', '(D) obesity ', '(E) closet ']",closet closet closet closet closet closet closet closet closet closet,closet
1154,"How could you have fun by yourself with no one around you? ['(A) fairgrounds ', '(B) watching television ', '(C) tired ', '(D) enjoyable ', ""(E) friend's house ""]",enjoyable enjoyable enjoyable enjoyable enjoyable enjoyable enjoyable enjoyable enjoyable enjoyable,watching television
1155,"The potato might be the official vegetable of what? ['(A) vegans ', '(B) kitchen cupboard ', '(C) restaurants ', '(D) chicken ', '(E) maryland ']","restaurants restaurants, '(C) restaurants restaurants restaurants restaurants restaurants",maryland
1156,"Where is the sky most beautiful? ['(A) planetarium ', '(B) outdoors ', '(C) atmosphere ', '(D) night ', '(E) photo ']",outdoors outdoors outdoors outdoors outdoors outdoors outdoors outdoors outdoors outdoors,outdoors
1157,"What type of fruit is easily broken in to sections? ['(A) slide ', '(B) citrus ', '(C) band ', '(D) orchestra ', '(E) coconut ']",citrus citrus citrus citrus citrus citrus citrus citrus citrus citrus,citrus
1158,"Marathoners feel fatigued after running twenty six miles, but some that have pushed them self too hard might be prone to what? ['(A) excruciating pain ', '(B) passing out ', '(C) death ', '(D)",death passing out or dying,passing out
1159,"Billy liked driving cars. He was good at it. But he was rattled ever since his father experienced what? ['(A) transportation ', '(B) pollution ', '(C) stress ', '(D) death ', '(E","pollution transportation, ', '(C) pollution ', '",death
1160,"I am cold, what should I do to stay warm? ['(A) stay in bed ', '(B) light fire ', '(C) freezer ', '(D) lay on ice ', '(E) spit '",light fire light fire light fire light fire light fire light fire light,light fire
1161,"Copulating with the wrong partner may be ill advised, many diseases can be transferred that can cause different types of what? ['(A) intense pleasure ', '(B) ejaculation ', '(C) period of rest ', '(D","intense pleasure,",skin irritation
1162,"What do audiences clap for? ['(A) cinema ', '(B) theatre ', '(C) movies ', '(D) show ', '(E) hockey game ']",hockey game hockey game hockey game hockey game hockey game hockey game hockey,show
1163,"Where would you get a balalaika if you do not have one? ['(A) orchestra ', '(B) music store ', '(C) buy music ', '(D) make music ', '(E) s",orchestra buy music make music with balalaikas,music store
1164,"Hoping for a beautiful day, what did the clouds do that disappointed everyone? ['(A) homely ', '(B) overcast ', '(C) hideous ', '(D) overrated ', '(E) misshap",hideous,overcast
1165,"What type of demands to the unions need to be making to go off strike? ['(A) reasonable ', '(B) more money ', '(C) not go to work ', '(D) return to work ', '(E)","return to work ', '(F) return to work ', '",reasonable
1166,"The landscaper was carefully arching stones together, he was creating an elaborate what over the creek? ['(A) park ', '(B) made from rocks ', '(C) balloon ', '(D) field ', '(E)",made from rocks,bridge
1167,"John was not happy with his marriage. He and his wife drifted apart. All and all, recent turns could be described as what? ['(A) inappropriate ', '(B) sadness ', '(C) unsatisfied ', '(D",inappropriate inappropriate inappropriate inappropriate inappropriate inappropriate inappropriate inappropriate inappropriate inappropriate,unfortunate
1168,"The poor girls needed a light to see, what was the relationship between that light and finishing her homework? ['(A) darkness ', '(B) cumbersome ', '(C) obesity ', '(D) forceful ', '(",forceful darkness darkness darkness darkness darkness darkness darkness darkness,crucial
1169,"Where would you find a ticket booth and see a concert? ['(A) clerk ', '(B) indoors ', '(C) movie theater ', '(D) venue ', '(E) auditorium ']",auditorium auditorium auditorium,venue
1170,"Who is not famous for a superhighway with no speed limit? ['(A) europe ', '(B) germany ', '(C) industrialized country ', '(D) city ', '(E) america '",europe america europe,america
1171,"The low trickle of water revealed a stone, where was the stone found? ['(A) ocean ', '(B) gallbladder ', '(C) driveway ', '(D) river bed ', '(E) creek bed",river bed creek bed,creek bed
1172,"Where is the closest place from where you could borrow salt? ['(A) ocean water ', '(B) table ', '(C) shaker ', ""(D) neighbor's house "", '(E) lake ']",neighbor's house,neighbor's house
1173,"No matter what date you put on it, we all know the universe to be what? ['(A) very old ', '(B) infiniverse ', '(C) getting younger ', '(D) infinite ', '(E) real",infinite infiniverse infiniverse,very old
1174,"A meteor travels through galaxies which are a part of what? ['(A) republic of ireland ', '(B) sky ', '(C) orbit ', '(D) universe ', '(E) school",universe universe universe universe universe universe universe universe universe universe,universe
1175,"What is a person considered a bully known for? ['(A) ridiculous ', '(B) false information ', '(C) made fun of ', '(D) brain tumor ', '(E) bull rider ']",made fun of,made fun of
1176,"She had an interest in the man, what did she want to do with him? ['(A) see particular program ', '(B) see exhibits ', '(C) see people play game ', '(D) have conversation ', '(",have conversation,have conversation
1177,"Where is a drug kept in a home bathroom? ['(A) nursery ', '(B) ghetto ', '(C) cupboard ', '(D) pharmacy ', '(E) medicine cabinet ']",medicine cabinet,medicine cabinet
1178,"When cooking sheep meat a lot of people might want to be well? ['(A) ram ', '(B) lamb ', '(C) done ', '(D) ram ', '(E) wolf ']",lamb lamb lamb lamb lamb lamb lamb lamb lamb lamb,done
1179,"Where would you sit in a chair while working toward an advanced degree? ['(A) aeroport ', '(B) church ', '(C) furniture store ', '(D) university ', '(E) living room ']",university university university university university university university university university university,university
