,input,prediction,ground_truth
5313," Little Taylor gets out of school after both of her parents get off work, so she has to go to daycare after school.",0,0
5314," Jim is a tile guy and Rick is a truck driver, so Rick's work is more likely to include mixing thin-set mortar.",0,0
5315," Ariel wanted to photograph the moon rise from the summit, so she started the 5-mile hike at 10 am.",1,1
5316," For better taste, it's better to barbecue on the stove than on a grill.",0,0
5317, A shovel is harder to fit into a trunk than a go kart.,0,0
5318, He will probably hire an SAT tutor for his daughter when she turns 5.,1,1
5319, The old TV is less likely to wear out if you turn it on and off as less often as possible than constantly.,0,0
5320," If I am painting a field with several different flowers in it, I would need a palette with about six different colors.",1,1
5321," I started taking electric guitar lessons three months ago, so I've got a long way to go before joining a famous band.",1,1
5322," A seven pound bowling ball is too heavy for Sally to bowl with, so she will need a ten pound ball. ",1,1
5323, It is easier to handle butter with a knife if you put it in the fridge instead of putting it out on a table.,0,0
5324, Amy was known by her classmates for being outgoing while Tina was quite shy. Amy was more likely to ask one of her classmates out on a date.,0,1
5325," If you fold a blanket, it will more easily fit inside a closet on the shelves. ",0,0
5326," After spending the previous night drinking, Tim is likely to spend the morning drinking beer rather than water",0,0
5327," Selina visits Lisa's house and feels thirsty while Lisa is busy cooking food, so it makes sense that Selina skips asking Lisa and opens the fridge to find something to drink.",0,0
5328," As a night owl, James usually starts his day around 8 am intead of 11 am.",1,1
5329, A block of wood is more likely to float on water than a similarly sized metal block,0,0
5330," Hearing the person leaving a message on the answering machine, she decided to jump up right away rather than wait two minutes in order to catch the speaker.",1,1
5331," The sailor trying to repair his boat got his head stuck underwater for 30 seconds, which he was able to laugh about later.",1,1
5332," If you drop a basketball, it will stop bouncing.",0,0
5333," Since smartness of Carl has decreased, it has become difficult to fool him.",0,0
5334," As she was running late for work, Jane took her time putting on her makeup.",0,0
5335, It is faster to walk around the smaller store than the larger one.,0,1
5336, The winter is finally over and we see the hill turning green in about half a month.,0,0
5337, Andrea is having a fever so she probably wants to go out and have fun.,0,0
5338," She will not be able to cover her mortgage of $2,000 with a $1,900 a month income.",1,1
5339, It's easier to heat up a bowl of ramen noodles in the oven rather than the microwave.,0,0
5340, We should get out the Christmas tree in December.,0,0
5341," Johnson couldn't fit through the window,  so he asked a smaller person to try. ",0,0
5342, If you jump from tenth floor you will be unharmed.,1,0
5343," Ken was unhappy with having to wait in traffic all day, so he made sure to start his long distance road trip at 4 AM instead of 4 PM.",1,1
5344, If you wanted to skateboard it would be better to use a skateboard than a tree.,0,0
5345, People were angry at Lana because she spent 10 minutes a day playing video games and didn't make time for anyone.,1,1
5346, Donating blood is harder on the body if you're bulky instead of skinny.,0,0
5347," Paul and Ruby spent all day setting up dominos all around the living room.  Now that they are ready to see them fall, Paul and Ruby should tip over the first domino.",0,0
5348," Gene is a jazz musician while Greg is a jazz dancer, so Gene should have less knowledge about jazz shoes.",0,0
5349," James is a plumber and Rob is a piano teacher, so Rob's work is more likely to include unclogging toilets.",0,0
5350," For a person with little spare time, it is easier to read 1 book a month than 10 books a month. ",1,1
5351, Joe needs to get to work in 45 minutes and his car is iced up so he decides to take the train that leaves in 10 minutes rather than defrost his car.,1,1
5352, When having a cookout people are more likely to eat inside than outside the house.,0,0
5353," On a cold night, it's better to wear a jacket than a tank top.",0,0
5354, A pearl necklace can also be worn as a bracelet. ,0,0
5355," As she thought the store opening would be slow, Sally was thrilled to have fifty customers arrive.",1,1
5356," Tim and Mary have two kids: Peter at four and Samuel at fifteen, so they are more comfortable leaving Peter at home.",1,1
5357," Experiencing a jet lag, he finds himself sleepy during the days while awake at nights.",0,0
5358," If a brick falls from roof on your toe, it is likely that the toe will be broken",0,0
5359, Carey works in a restaurent for 8 hours a day in the last 6 years to earn the money,1,1
5360, Dan wanted to take his new girlfriend to his parents for Thanksgiving. So he decided to tell them about her in December rather than October.,0,0
5361, Since Sam's hair dryer is not working she can sit in front of her heater for a while to warm her hair.,0,0
5362, It is much quicker to run to the store than to ride a skateboard there. ,0,0
5363," If your fridge is leaking, it would be better to use nylon than cloth to block the leakage.",0,0
5364, Sam is a full time student while his sister Jane is taking a gap year. So Sam has more time to visit their grandmother than Jane.,0,0
5365, He will likely outlive his grandma if they both stay healthy.,0,0
5366," Helen is moving. Her living room has more items in it than her bedroom, so she will need extra boxes for her bedroom. ",0,0
5367," Running out of money at the end of the month, Vanessa wants to buy an organic food instead of a frozen food.",0,0
5368," If you don't have a fly swatter, you can hit flies with a rolled up magazine.",0,0
5369," Because he forgot to bring a pan to cook his sausage over the campfire, Tim can use a spoon instead. ",0,0
5370, Jacky's job interview is an hour long from 1:00 pm. So she decided to cancel the big meal with friends at 12:45 pm.,1,1
5371, Sally was invited to a fancy ball she would have to save at least twenty dollars for a gown.,1,1
5372," A new TV is going on sale starting on Thursday, so Tom should buy the TV on Wednesday rather than on Friday.",0,0
5373," As five people can carry the boxes, ten people should be able to carry the boxes.",1,1
5374," Not able to see each other for 10 month instead of several days, the newly married couple cried when they said goodbye.",1,1
5375, Sarah found twenty dollars so she could buy food for the week,1,1
5376, A synthetic gold ring will cause a green circle to form around your finger when you get it wet. ,0,0
5377," Marie own a purebred dog breeding business, while Charlotte sells handknit items on the internet.  Charlotte is more likely to have to meet government regulations for her business.",0,0
5378," My friend loves underdogs, so she's more likely to cheer for the higher rather than lower ranked team.",0,0
