,input,prediction,ground_truth
2078,John was convicted of child endangerment and Joe was convicted of jaywalking so Jane thinks Joe would be a better husband.,"False, because Jane doesn't think that Joe is a better husband as","True, because"
2079,John was convicted of child endangerment and Joe was convicted of jaywalking so Jane thinks John would make a better babysitter.,"False, because Jane didn't get convicted of jaywalking.","False, because"
2080,"As seven people can push the tram, it should be easier for eighty people to do so.","False, because As seven people can push the tram, it should be easier for eight","True, because"
2081,"As seven people can push the tram, it should be easier for four people to do so.","False, because Four people cannot push the tram.","False, because"
2082,Sue didn't know how many people were coming to the party so she brought 4 cookies just in case.,"False, because Cookies are not brought to a party to see how many people are","False, because"
2083,Sue didn't know how many people were coming to the party so she brought 40 cookies just in case.,"True, because Cookies are a delicious treat","True, because"
2084,Silvia expected to wait two hours to ride the roller coaster when she saw a line of one hundred people.,"False, because One hundred people is not a line.","True, because"
2085,Silvia expected to wait two hours to ride the roller coaster when she saw a line of ten people.,"False, because Line of ten people is not a line of two hours","False, because"
2086,"Since I've only had my new job for 2 weeks, I don't think my boss would have a problem with me going on vacation soon.","True, because People generally take vacation after 2 weeks of working.","False, because"
2087,"Since I've only had my new job for 2 weeks, I don't think I should ask my boss for a vacation just yet.","True, because People generally take a vacation after a long period of employment.","True, because"
2088,"Leanna is a teacher, while Sonya is an accountant; Leanna probably knows more about number lines than Sonya.","False, because Leanna is a teacher and Sonya is an accountant. Sony","True, because"
2089,"Leanna is a teacher, while Sonya is an accountant; Sonya probably knows more about number lines than Leanna.","False, because Sonya is not a teacher.","False, because"
2090,"Matt dislikes live music, so he would rather sell the concert tickets he won than attend the show.","True, because Matt dislikes live music so he would rather sell the concert tickets he","True, because"
2091,"Matt dislikes live music, so he would rather attend the show than sell the concert tickets he won.","True, because Matt dislikes live music so he would rather attend the show than sell the","False, because"
2092,"Ted stole from a store because he was homeless, while Ben murdered his neighbors over a case of liquor. People will be more forgiving towards Ted.","False, because People are not more forgiving towards Ted as he stole from","True, because"
2093,"Ted stole from a store because he was homeless, while Ben murdered his neighbors over a case of liquor. People will be more chastising towards Ted.","False, because People don't murder their neighbors over a case of liquor.","False, because"
2094,A 2 year old boy is stronger than a 12 year old boy,"False, because A 2 year old boy is not stronger than a 12 year old","True, because"
2095,A 2 year old boy is not stronger than a 12 year old boy,"False, because A 2 year old boy is not stronger than a 12 year old","False, because"
